english_name,japanese_names,jp_candidate_count,example_set_id,example_number
Team Rocket's Murkrow,ロケット団のヤミカラス,1,c747cf6e-7ba4-4ec5-8288-d40293a4565f,71
Team Rocket's Nidoking ex,ロケット団のニドキングex,1,c747cf6e-7ba4-4ec5-8288-d40293a4565f,63
Team Rocket's Nidoqueen,ロケット団のニドクイン,1,c747cf6e-7ba4-4ec5-8288-d40293a4565f,60
Team Rocket's Nidoran ♀,ロケット団のニドラン♀,1,c747cf6e-7ba4-4ec5-8288-d40293a4565f,58
Team Rocket's Nidoran ♂,ロケット団のニドラン♂,1,c747cf6e-7ba4-4ec5-8288-d40293a4565f,61
Team Rocket's Nidorina,ロケット団のニドリーナ,1,c747cf6e-7ba4-4ec5-8288-d40293a4565f,59
Team Rocket's Nidorino,ロケット団のニドリーノ,1,c747cf6e-7ba4-4ec5-8288-d40293a4565f,62
Team Rocket's Orbeetle,ロケット団のイオルブ,1,c747cf6e-7ba4-4ec5-8288-d40293a4565f,44
Team Rocket's Persian ex,ロケット団のペルシアンex,1,c747cf6e-7ba4-4ec5-8288-d40293a4565f,79
Team Rocket's Petrel,ロケット団のラムダ,1,c747cf6e-7ba4-4ec5-8288-d40293a4565f,94
Team Rocket's Porygon,ロケット団のポリゴン,1,c747cf6e-7ba4-4ec5-8288-d40293a4565f,81
Team Rocket's Porygon-Z,ロケット団のポリゴンZ,1,c747cf6e-7ba4-4ec5-8288-d40293a4565f,83
Team Rocket's Porygon2,ロケット団のポリゴン2,1,c747cf6e-7ba4-4ec5-8288-d40293a4565f,82
Team Rocket's Proton,ロケット団のランス,1,c747cf6e-7ba4-4ec5-8288-d40293a4565f,95
Team Rocket's Pupitar,ロケット団のサナギラス,1,c747cf6e-7ba4-4ec5-8288-d40293a4565f,49
Team Rocket's Raticate,ロケット団のラッタ,1,c747cf6e-7ba4-4ec5-8288-d40293a4565f,77
Team Rocket's Rattata,ロケット団のコラッタ,1,c747cf6e-7ba4-4ec5-8288-d40293a4565f,76
Team Rocket's Receiver,ロケット団のレシーバー,1,c747cf6e-7ba4-4ec5-8288-d40293a4565f,90
Team Rocket's Sneasel,ロケット団のニューラ,1,c747cf6e-7ba4-4ec5-8288-d40293a4565f,72
Team Rocket's Spidops,ロケット団のワナイダー,1,c747cf6e-7ba4-4ec5-8288-d40293a4565f,9
Team Rocket's Surprise Bomb,ロケット団のびっくりボム,1,c747cf6e-7ba4-4ec5-8288-d40293a4565f,89
Team Rocket's Tarountula,ロケット団のタマンチュラ,1,c747cf6e-7ba4-4ec5-8288-d40293a4565f,8
Team Rocket's Tyranitar,ロケット団のバンギラス,1,c747cf6e-7ba4-4ec5-8288-d40293a4565f,50
Team Rocket's Watchtower,ロケット団の監視塔,1,c747cf6e-7ba4-4ec5-8288-d40293a4565f,96
Team Rocket's Weezing,ロケット団のマタドガス,1,c747cf6e-7ba4-4ec5-8288-d40293a4565f,70
Team Rocket's Wobbuffet,ロケット団のソーナンス,1,c747cf6e-7ba4-4ec5-8288-d40293a4565f,40
Team Rocket's Zapdos,ロケット団のサンダー,1,c747cf6e-7ba4-4ec5-8288-d40293a4565f,33
Team Rocket's Zubat,ロケット団のズバット,1,c747cf6e-7ba4-4ec5-8288-d40293a4565f,64
Team Skull Grunt,スカル団のしたっぱ,1,af81f07b-2345-4f9e-baf5-adfa2bcdb807,58
Team Star Grunt,スター団のしたっぱ,1,0e5e9c85-befb-4767-b2e3-748891d46454,75
Team Yell Grunt,エール団のしたっぱ,1,92b1b2b5-1413-4667-96da-f6302db14a80,58
Team Yell Towel,エール団のおうえんタオル,1,43366684-3ba6-4b69-a815-9c96da64469d,156
Teammates,センパイとコウハイ,1,e249c6c7-6f19-4de0-b421-1d7bce8e588d,66
Technical Machine Blindside,ワザマシン やみうち,1,c5804d11-9c59-4cad-9061-0801b0ba0d9b,57
Technical Machine Turbo Energize,ワザマシン エナジーターボ,1,c5804d11-9c59-4cad-9061-0801b0ba0d9b,56
Technical Machine: Crisis Punch,ワザマシン かじばのいっぱつ,1,2e3e2cf1-be86-4808-87f7-fe01973f0325,170
Technical Machine: Devolution,ワザマシン デヴォリューション,1,41226239-da09-4293-b6a3-d53c92094bf5,63
Technical Machine: Evolution,ワザマシン エヴォリューション,1,1d6a22e1-15be-46ec-bfa4-71adffe1213e,63
Technical Machine: Fluorite,ワザマシン フローライト,1,6d9ff692-c95f-40d8-aef9-58089eb14260,101
Techno Radar,テクノレーダー,1,1d6a22e1-15be-46ec-bfa4-71adffe1213e,60
Teddiursa,ヒメグマ,1,6e0a46c7-e469-4972-ba98-131cf67c7c94,55
Telescopic Sight,望遠スコープ,1,80bdd6cc-3aa6-4299-b5b1-43a5f80af030,146
Temple of Sinnoh,シンオウ神殿,1,6e0a46c7-e469-4972-ba98-131cf67c7c94,67
Tentacool,メノクラゲ,1,a46aa9cd-922a-487f-a7f2-940f9a23ef57,8
Tentacruel,ドククラゲ,1,a46aa9cd-922a-487f-a7f2-940f9a23ef57,9
Tepig,ポカブ,1,8cce95a2-f537-4156-907d-f331ce13b5d6,10
Tera Orb,テラスタルオーブ,1,d89dc0ae-ec18-4b7e-a147-29ceffa71c2f,145
Terapagos,テラパゴス,1,6d9ff692-c95f-40d8-aef9-58089eb14260,93
Terapagos ex,テラパゴスex,1,db8504f1-e9f0-4e60-954a-4818040cfe98,88
Terrakion,テラキオン,1,248d92ee-d69e-493d-9d4b-0960134db32f,51
Terrakion-EX,テラキオンEX,1,790d2460-b945-4a62-ac80-f5a10254b191,32
Therapeutic Energy,セラピーエネルギー,1,34dac2ab-c4e1-429a-a8f7-a057ae021a67,71
Thievul,フォクスライ,1,8c1bc8f3-39e4-4b18-a239-4b6b22df60a8,93
Thorton,ネジキ,1,ca93c4b2-7d37-4881-9306-c30f64a19b88,97
Throh,ナゲキ,1,012f4320-fb6b-4541-b502-a185ca139451,56
Thunder Mountain ◇,サンダーマウンテン,1,30503cd2-8ced-45f5-9b2f-acd3ee55c09a,163
Thundurus,ボルトロス,1,4fc047cb-d0d5-4086-b6dd-8f0b1d5dad42,12
Thundurus-EX,ボルトロスEX,1,71a210ff-9d68-4eed-900a-43b5f14a70c6,20
Thwackey,バチンキー,1,c56a482d-7434-4e00-bc54-16c38f187c4e,7
Tierno,ティエルノ,1,0f0b8f32-db0e-4bf1-9a12-e6692554debb,59
Timburr,ドッコラー,1,1b0c8034-f89e-45bd-9339-da3e9963ce3f,50
Timer Ball,タイマーボール,1,c9f7833f-defe-4d99-b45a-33fcb5a1fb14,54
Ting-Lu,ディンルー,1,41226239-da09-4293-b6a3-d53c92094bf5,43
Ting-Lu ex,ディンルーex,1,34dac2ab-c4e1-429a-a8f7-a057ae021a67,49
Tinkatink,カヌチャン,1,af1234fc-0c84-4c51-ba4c-cc74829e2d03,40
Tinkaton,デカヌチャン,1,af1234fc-0c84-4c51-ba4c-cc74829e2d03,43
Tinkaton ex,デカヌチャンex,1,34dac2ab-c4e1-429a-a8f7-a057ae021a67,35
Tinkatuff,ナカヌチャン,1,af1234fc-0c84-4c51-ba4c-cc74829e2d03,42
Tirtouga,プロトーガ,1,14496d8f-d11f-4779-bc03-b5a0e25a8a4b,16
Toedscool,ノノクラゲ,1,15f71d52-9415-472d-a5cb-2397e385979c,9
Toedscruel,リククラゲ,1,15f71d52-9415-472d-a5cb-2397e385979c,11
Toedscruel ex,リククラゲex,1,2e3e2cf1-be86-4808-87f7-fe01973f0325,19
Togedemaru,トゲデマル,1,248d92ee-d69e-493d-9d4b-0960134db32f,69
Togekiss,トゲキッス,1,6e0a46c7-e469-4972-ba98-131cf67c7c94,28
Togekiss V,トゲキッスV,1,5ef17897-aa4b-47b6-ba3f-437267d27a85,58
Togekiss VMAX,トゲキッスVMAX,1,5ef17897-aa4b-47b6-ba3f-437267d27a85,59
Togepi,トゲピー,1,6e0a46c7-e469-4972-ba98-131cf67c7c94,26
Togepi & Cleffa & Igglybuff-GX,トゲピー&ピィ&ププリンGX,1,30503cd2-8ced-45f5-9b2f-acd3ee55c09a,94
Togetic,トゲチック,1,6e0a46c7-e469-4972-ba98-131cf67c7c94,27
Tool Box,ツールボックス,1,ca93c4b2-7d37-4881-9306-c30f64a19b88,91
Tool Jammer,ツールジャマー,1,db89ab0e-03c2-433a-bbc0-771d17066a54,64
Tool Retriever,ツールストリップ,1,18513f31-8b41-4783-9b7b-43ea49365192,83
Tool Scrapper,ツールスクラッパー,1,80bdd6cc-3aa6-4299-b5b1-43a5f80af030,138
Torchic,アチャモ,1,1778f144-2fa0-4cf0-b7ed-b8a42a4f4526,11
Torkoal,コータス,1,6e0a46c7-e469-4972-ba98-131cf67c7c94,13
Torkoal V,コータスV,1,92b1b2b5-1413-4667-96da-f6302db14a80,6
Tormenting Spray,いちゃもんスプレー,1,ea641579-b748-4519-80bf-909f23f821ca,47
Tornadus,トルネロス,1,012f4320-fb6b-4541-b502-a185ca139451,87
Tornadus V,トルネロスV,1,ec2d763e-ea05-4f77-ade2-b439f60a2adb,57
Tornadus VMAX,トルネロスVMAX,1,ec2d763e-ea05-4f77-ade2-b439f60a2adb,58
Tornadus-EX,トルネロスEX,1,71a210ff-9d68-4eed-900a-43b5f14a70c6,46
Torracat,ニャヒート,1,248d92ee-d69e-493d-9d4b-0960134db32f,16
Torterra,ドダイトス,1,8c1bc8f3-39e4-4b18-a239-4b6b22df60a8,8
Torterra ex,ドダイトスex,1,87789899-88a8-4a22-81d5-44cb932626af,5
Totodile,ワニノコ,1,a945665e-c81a-4c03-924d-624a07458341,20
Toucannon,ドデカバシ,1,af81f07b-2345-4f9e-baf5-adfa2bcdb807,51
Tower of Darkness,あくの塔,1,8cce95a2-f537-4156-907d-f331ce13b5d6,69
Tower of Waters,みずの塔,1,80bdd6cc-3aa6-4299-b5b1-43a5f80af030,170
Town Map,タウンマップ,1,b0253502-abfb-4157-a4fc-41821a8bd9f6,55
Town Store,タウンデパート,1,eb9a2ae1-f752-48e2-bd6e-4a3103023949,107
Toxapex,ドヒドイデ,1,ca93c4b2-7d37-4881-9306-c30f64a19b88,72
Toxapex-GX,ドヒドイデGX,1,575b3ae4-5c0c-4abc-93f8-f1f4cc71974a,26
Toxel,エレズン,1,8c1bc8f3-39e4-4b18-a239-4b6b22df60a8,43
Toxicroak,ドクロッグ,1,54450e62-c2ee-4136-b175-6191e3a2acfc,49
Toxicroak ex,ドクロッグex,1,0e5e9c85-befb-4767-b2e3-748891d46454,55
Toxicroak-EX,ドクロッグEX,1,6ba347c2-db70-4a00-bd67-01f48ceff2f5,36
Toxtricity,ストリンダー,1,8c1bc8f3-39e4-4b18-a239-4b6b22df60a8,44
Toxtricity ex,ストリンダーex,1,1d6a22e1-15be-46ec-bfa4-71adffe1213e,40
Toxtricity V,ストリンダーV,1,43366684-3ba6-4b69-a815-9c96da64469d,59
Toxtricity VMAX,ストリンダーVMAX,1,43366684-3ba6-4b69-a815-9c96da64469d,60
Toy Catcher,トイキャッチャー,1,d67a90e5-6bf3-4a5b-8181-26f09eca8a1b,58
Trainers' Mail,トレーナーズポスト,1,a4b22717-7318-403a-8743-77bfda0624d7,102
Training Center,トレーニングセンター,1,18513f31-8b41-4783-9b7b-43ea49365192,92
Training Court,トレーニングコート | 基本草エネルギー,2,a945665e-c81a-4c03-924d-624a07458341,127
Tranquill,ハトーボー,1,4fc047cb-d0d5-4086-b6dd-8f0b1d5dad42,42
Trapinch,ナックラー,1,4a261245-088f-4357-a2ff-6c7890e11543,41
Treasure Energy,トレジャーエネルギー,1,a29ec842-6bdb-4f63-9b66-6d63ca4e67cf,69
Treasure Gadget,トレジャーガジェット,1,d89dc0ae-ec18-4b7e-a147-29ceffa71c2f,146
Treecko,キモリ,1,30503cd2-8ced-45f5-9b2f-acd3ee55c09a,8
Trekking Shoes,トレッキングシューズ,1,8c1bc8f3-39e4-4b18-a239-4b6b22df60a8,137
Trevenant,オーロット,1,ca93c4b2-7d37-4881-9306-c30f64a19b88,12
Trevenant & Dusknoir-GX,オーロット&ヨノワールGX,1,30503cd2-8ced-45f5-9b2f-acd3ee55c09a,53
Trevenant BREAK,オーロットBREAK,1,a0688785-c0ff-43fa-84fa-48d14432b701,55
Trevenant V,オーロットV,1,d67a90e5-6bf3-4a5b-8181-26f09eca8a1b,7
Trevenant VMAX,オーロットVMAX,1,d67a90e5-6bf3-4a5b-8181-26f09eca8a1b,8
Trevenant-EX,オーロットEX,1,e249c6c7-6f19-4de0-b421-1d7bce8e588d,11
Trick Shovel,いたずらスコップ,1,6ba347c2-db70-4a00-bd67-01f48ceff2f5,72
Triple Acceleration Energy,トリプル加速エネルギー,1,94db240f-1949-4c1e-9b92-12425aa31573,91
Tropius,トロピウス,1,012f4320-fb6b-4541-b502-a185ca139451,5
Trubbish,ヤブクロン,1,a945665e-c81a-4c03-924d-624a07458341,62
Trumbeak,ケララッパ,1,30503cd2-8ced-45f5-9b2f-acd3ee55c09a,117
Tsareena,アマージョ,1,ec2d763e-ea05-4f77-ade2-b439f60a2adb,9
Tsareena ex,アマージョex,1,41226239-da09-4293-b6a3-d53c92094bf5,20
Tsareena V,アマージョV,1,a945665e-c81a-4c03-924d-624a07458341,11
Tulip,リップ,1,1d6a22e1-15be-46ec-bfa4-71adffe1213e,66
Turbo Patch,ターボパッチ,1,80bdd6cc-3aa6-4299-b5b1-43a5f80af030,136
Turffield Stadium,ターフスタジアム,1,80bdd6cc-3aa6-4299-b5b1-43a5f80af030,169
Turtonator,バクガメス,1,85624ae1-7bf6-4f09-a3c7-d3af5f65893a,24
Turtonator-GX,バクガメスGX,1,234779b1-7c9a-442f-8f8e-de41d5de658c,9
Turtwig,ナエトル,1,8c1bc8f3-39e4-4b18-a239-4b6b22df60a8,6
TV Reporter,TVレポーター,1,1778f144-2fa0-4cf0-b7ed-b8a42a4f4526,62
Twin Energy,ツインエネルギー,1,b86a7ec9-e8f7-4f8c-b4e4-757e2f1d54f6,67
Twist Mountain,ネジ山,1,20672802-91f9-40b4-909f-312ffba0dd5b,69
Tyme,タイム,1,d89dc0ae-ec18-4b7e-a147-29ceffa71c2f,193
Tympole,オタマロ,1,c56a482d-7434-4e00-bc54-16c38f187c4e,15
Tynamo,シビシラス,1,ca93c4b2-7d37-4881-9306-c30f64a19b88,39
Type: Null,タイプ:ヌル,1,03ce403b-f7de-460e-931e-27de38cd44ca,42
Typhlosion,バクフーン,1,ac71e58e-df22-4e89-89a6-7e939bd6632a,19
Tyranitar,バンギラス,1,1778f144-2fa0-4cf0-b7ed-b8a42a4f4526,38
Tyranitar ex,バンギラスex,1,eb9a2ae1-f752-48e2-bd6e-4a3103023949,32
Tyranitar V,バンギラスV,1,8cce95a2-f537-4156-907d-f331ce13b5d6,46
Tyranitar-EX,バンギラスEX,1,e19dcfd0-93f5-498e-bc42-b724ceb38c83,89
Tyranitar-GX,バンギラスGX,1,ac71e58e-df22-4e89-89a6-7e939bd6632a,59
Tyrantrum,ガチゴラス,1,adc82cca-bad7-4c21-88f1-14482564992e,46
Tyrogue,バルキー,1,94db240f-1949-4c1e-9b92-12425aa31573,51
Tyrunt,チゴラス,1,adc82cca-bad7-4c21-88f1-14482564992e,45
U-Turn Board,Uターンボード,1,03ce403b-f7de-460e-931e-27de38cd44ca,46
Ultra Ball,ハイパーボール,1,8c1bc8f3-39e4-4b18-a239-4b6b22df60a8,138
Ultra Forest Kartenvoy,ウルトラフォレストのかみつかい,1,a7880f19-342f-4727-8b28-2ad012936a2f,47
Ultra Necrozma,ウルトラネクロズマ,1,4a261245-088f-4357-a2ff-6c7890e11543,72
Ultra Necrozma-GX,ウルトラネクロズマGX,1,30503cd2-8ced-45f5-9b2f-acd3ee55c09a,101
Ultra Recon Squad,ウルトラ調査隊,1,7b4aebdd-ad4e-4fd2-a4a1-50ed98bc4e51,44
Ultra Space,ウルトラスペース,1,7b4aebdd-ad4e-4fd2-a4a1-50ed98bc4e51,47
Umbreon,ブラッキー,1,ac71e58e-df22-4e89-89a6-7e939bd6632a,58
Umbreon & Darkrai-GX,ブラッキー&ダークライGX,1,30503cd2-8ced-45f5-9b2f-acd3ee55c09a,181
Umbreon ex,ブラッキーex,1,d89dc0ae-ec18-4b7e-a147-29ceffa71c2f,93
Umbreon V,ブラッキーV,1,80bdd6cc-3aa6-4299-b5b1-43a5f80af030,100
Umbreon VMAX,ブラッキーVMAX,1,80bdd6cc-3aa6-4299-b5b1-43a5f80af030,101
Umbreon-EX,ブラッキーEX,1,738567d0-701f-448b-bba6-70a6b90dbcc4,42
Umbreon-GX,ブラッキーGX,1,af81f07b-2345-4f9e-baf5-adfa2bcdb807,37
Underground Expedition,地底探険隊,1,1778f144-2fa0-4cf0-b7ed-b8a42a4f4526,61
Unfair Stamp,アンフェアスタンプ,1,97d0e77f-4340-44e3-9fb3-6e227b079a7d,53
Unfezant,ケンホロウ,1,4fc047cb-d0d5-4086-b6dd-8f0b1d5dad42,43
Unidentified Fossil,なぞの化石,1,6e0a46c7-e469-4972-ba98-131cf67c7c94,61
Unit Energy FDF,ユニットエネルギー闘悪妖,1,adc82cca-bad7-4c21-88f1-14482564992e,94
Unit Energy Fighting Darkness Fairy,ユニットエネルギー闘悪妖,1,adc82cca-bad7-4c21-88f1-14482564992e,110
Unit Energy GFW,ユニットエネルギー草炎水,1,7b4aebdd-ad4e-4fd2-a4a1-50ed98bc4e51,49
Unit Energy Grass Fire Water,ユニットエネルギー草炎水,1,85624ae1-7bf6-4f09-a3c7-d3af5f65893a,78
Unit Energy Lightning Psychic Metal,ユニットエネルギー雷超鋼,1,4faa5ea4-2af5-4aea-8154-3d8eac93ff68,78
Unit Energy LPM,ユニットエネルギー雷超鋼,1,4faa5ea4-2af5-4aea-8154-3d8eac93ff68,66
Unown,アンノーン,1,ac71e58e-df22-4e89-89a6-7e939bd6632a,41
Unown V,アンノーンV,1,248d92ee-d69e-493d-9d4b-0960134db32f,35
Unown VSTAR,アンノーンVSTAR,1,248d92ee-d69e-493d-9d4b-0960134db32f,36
Urn of Vitality,活力の壺,1,8cce95a2-f537-4156-907d-f331ce13b5d6,62
Ursaluna,ガチグマ,1,6e0a46c7-e469-4972-ba98-131cf67c7c94,57
Ursaring,リングマ,1,6e0a46c7-e469-4972-ba98-131cf67c7c94,56
Uxie,ユクシー,1,6e0a46c7-e469-4972-ba98-131cf67c7c94,29
V Guard Energy,Vガードエネルギー,1,012908fb-007c-486d-85ba-d2fcf10d833d,68
Vanillish,バニリッチ,1,234779b1-7c9a-442f-8f8e-de41d5de658c,18
Vanillite,バニプッチ,1,234779b1-7c9a-442f-8f8e-de41d5de658c,17
Vanilluxe,バイバニラ,1,234779b1-7c9a-442f-8f8e-de41d5de658c,19
Vaporeon,シャワーズ,1,80bdd6cc-3aa6-4299-b5b1-43a5f80af030,29
Vaporeon ex,シャワーズex,1,d89dc0ae-ec18-4b7e-a147-29ceffa71c2f,31
Vaporeon V,シャワーズV,1,a29ec842-6bdb-4f63-9b66-6d63ca4e67cf,15
Varoom,ブロロン,1,0e5e9c85-befb-4767-b2e3-748891d46454,59
Veluza,ミガルーサ,1,e86bad58-b459-4ac3-a82c-a122cf1755d6,23
Vengeful Punch,リベンジパンチ,1,eb9a2ae1-f752-48e2-bd6e-4a3103023949,102
Venipede,フシデ,1,a8568729-9fae-4f33-bea1-c887bbc3f41a,22
Venomoth,モルフォン,1,ca93c4b2-7d37-4881-9306-c30f64a19b88,2
Venomoth-GX,モルフォンGX,1,0bf8b1be-1ffe-4105-957e-f4d47b905e05,2
Venonat,コンパン,1,ca93c4b2-7d37-4881-9306-c30f64a19b88,1
Venusaur,フシギバナ,1,cc2feeb0-7efb-4265-9655-142f55afe232,3
Venusaur & Snivy-GX,フシギバナ&ツタージャGX,1,67f367c1-a48d-4f82-8b03-0cea6da851bb,1
Venusaur ex,フシギバナex,1,bb411b0c-7378-4681-8d40-30958187c747,3
Venusaur Spirit Link,フシギバナソウルリンク,1,13ac4f0e-0e0f-4ab3-9fa0-933a49903236,82
Venusaur-EX,フシギバナEX,1,1e661884-d040-47cb-bdf0-f160771af6e1,1
Vespiquen,ビークイン,1,0380eb72-bbcd-401c-ba09-fec23007efa7,9
Vespiquen ex,ビークインex,1,eb9a2ae1-f752-48e2-bd6e-4a3103023949,51
Vibrava,ビブラーバ,1,4a261245-088f-4357-a2ff-6c7890e11543,43
Victini,ビクティニ,1,248d92ee-d69e-493d-9d4b-0960134db32f,12
Victini V,ビクティニV,1,db89ab0e-03c2-433a-bbc0-771d17066a54,12
Victini VMAX,ビクティニVMAX,1,db89ab0e-03c2-433a-bbc0-771d17066a54,13
Victini ◇,ビクティニ,1,30503cd2-8ced-45f5-9b2f-acd3ee55c09a,21
Victini-EX,ビクティニEX,1,eb0a6865-84ff-4f85-b031-54c9d4e4c14d,16
Victory Piece,ビクトリーピース,1,d80a5f18-cad8-457f-90e6-3fbfd527f8c2,70
Victreebel,ウツボット,1,234779b1-7c9a-442f-8f8e-de41d5de658c,3
Victreebell,ウツボット,1,db89ab0e-03c2-433a-bbc0-771d17066a54,3
Vigoroth,ヤルキモノ,1,b86a7ec9-e8f7-4f8c-b4e4-757e2f1d54f6,51
Vikavolt,クワガノン,1,a945665e-c81a-4c03-924d-624a07458341,33
Vikavolt V,クワガノンV,1,34f34ce8-d9b4-4c63-9460-a26290607bc5,25
Vikavolt-GX,クワガノンGX,1,575b3ae4-5c0c-4abc-93f8-f1f4cc71974a,21
Vileplume,ラフレシア,1,0380eb72-bbcd-401c-ba09-fec23007efa7,3
Vileplume-GX,ラフレシアGX,1,bf3433b6-5f29-4156-a1b7-c67eb119b52f,3
Virbank City Gym,タチワキシティジム,1,b0253502-abfb-4157-a4fc-41821a8bd9f6,57
Viridian Forest,トキワの森,1,03ce403b-f7de-460e-931e-27de38cd44ca,68
Virizion,ビリジオン,1,248d92ee-d69e-493d-9d4b-0960134db32f,8
Virizion V,ビリジオンV,1,0380eb72-bbcd-401c-ba09-fec23007efa7,10
Virizion-EX,ビリジオンEX,1,2f7aa653-531c-4744-b532-e3fead1dfa1f,9
Virizion-GX,ビリジオンGX,1,8251be2f-446e-47c1-ae16-155441fda939,6
Vitality Band,げんきのハチマキ,1,92b1b2b5-1413-4667-96da-f6302db14a80,56
Vivillon,ビビヨン,1,8cce95a2-f537-4156-907d-f331ce13b5d6,6
Volbeat,バルビート,1,02909cf1-28d7-484f-bede-01b7da714ab6,11
Volcanion,ボルケニオン,1,012908fb-007c-486d-85ba-d2fcf10d833d,19
Volcanion ex,ボルケニオンex,1,89da1d8e-b1db-45f2-8674-eed2ab01058b,17
Volcanion V,ボルケニオンV,1,ec2d763e-ea05-4f77-ade2-b439f60a2adb,14
Volcanion ◇,ボルケニオン,1,30503cd2-8ced-45f5-9b2f-acd3ee55c09a,37
Volcarona,ウルガモス,1,248d92ee-d69e-493d-9d4b-0960134db32f,14
Volcarona V,ウルガモスV,1,d67a90e5-6bf3-4a5b-8181-26f09eca8a1b,15
Volcarona-GX,ウルガモスGX,1,4a261245-088f-4357-a2ff-6c7890e11543,13
Volkner,デンジ,1,30503cd2-8ced-45f5-9b2f-acd3ee55c09a,153
Volo,ウォロ,1,54450e62-c2ee-4136-b175-6191e3a2acfc,67
Voltorb,ビリリダマ,1,80bdd6cc-3aa6-4299-b5b1-43a5f80af030,47
VS Seeker,バトルサーチャー,1,a4b22717-7318-403a-8743-77bfda0624d7,105
Vullaby,バルチャイ,1,a945665e-c81a-4c03-924d-624a07458341,64
Vulpix,ロコン,1,ca93c4b2-7d37-4881-9306-c30f64a19b88,13
Wailmer,ホエルコ,1,ca93c4b2-7d37-4881-9306-c30f64a19b88,25
Wailord,ホエルオー,1,ca93c4b2-7d37-4881-9306-c30f64a19b88,26
Wailord-EX,ホエルオーEX,1,a03039bf-3a15-4b15-9d4f-634488fa9e48,17
Wait and See Hammer,あとだしハンマー,1,ac71e58e-df22-4e89-89a6-7e939bd6632a,77
Wait and See Turbo,あとだしターボ,1,0380eb72-bbcd-401c-ba09-fec23007efa7,61
Walking Wake,ウネルミナモ,1,97d0e77f-4340-44e3-9fb3-6e227b079a7d,26
Walking Wake ex,ウネルミナモex,1,d89dc0ae-ec18-4b7e-a147-29ceffa71c2f,49
Wallace,ミクリ,1,012908fb-007c-486d-85ba-d2fcf10d833d,66
Wally,ミツル,1,75574306-ef8d-4e8e-b8a5-5d485286a968,89
Walrein,トドゼルガ,1,ec2d763e-ea05-4f77-ade2-b439f60a2adb,24
Warp Energy,ワープエネルギー,1,cc2feeb0-7efb-4265-9655-142f55afe232,72
Wartortle,カメール,1,30503cd2-8ced-45f5-9b2f-acd3ee55c09a,30
Wash Rotom,ウォッシュロトム,1,4faa5ea4-2af5-4aea-8154-3d8eac93ff68,12
Wash Water Energy,ウォッシュ水エネルギー,1,80bdd6cc-3aa6-4299-b5b1-43a5f80af030,173
Watchog,ミルホッグ,1,a46aa9cd-922a-487f-a7f2-940f9a23ef57,43
Water Energy,基本水エネルギー,1,ec2d763e-ea05-4f77-ade2-b439f60a2adb,95
Water Memory,ウォーターメモリ,1,312d4099-d563-4221-b523-a8ab2cf9c24e,121
Wattrel,カイデン,1,af1234fc-0c84-4c51-ba4c-cc74829e2d03,31
Weakness Guard Energy,ウィークガードエネルギー,1,14496d8f-d11f-4779-bc03-b5a0e25a8a4b,90
Weakness Policy,じゃくてんほけん,1,25678826-2811-4bff-9b3a-26e10c5db48c,45
Weavile,マニューラ,1,c56a482d-7434-4e00-bc54-16c38f187c4e,12
Weavile-GX,マニューラGX,1,30503cd2-8ced-45f5-9b2f-acd3ee55c09a,183
Weeding Gloves,草取りグローブ,1,c56a482d-7434-4e00-bc54-16c38f187c4e,61
Weedle,ビードル,1,80bdd6cc-3aa6-4299-b5b1-43a5f80af030,1
Weepinbell,ウツドン,1,234779b1-7c9a-442f-8f8e-de41d5de658c,2
Weezing,マタドガス,1,c56a482d-7434-4e00-bc54-16c38f187c4e,45
Wela Volcano Park,ヴェラ火山公園,1,80f62c95-9f01-4569-b25d-11f781e01a82,51
Welcoming Lantern,おむかえちょうちん,1,ec2d763e-ea05-4f77-ade2-b439f60a2adb,93
Welder,溶接工,1,94db240f-1949-4c1e-9b92-12425aa31573,87
Wellspring Mask Ogerpon,オーガポン いどのめん,1,562e3ff7-4148-430b-8ea4-e1308f56d05e,33
Wellspring Mask Ogerpon ex,オーガポン いどのめんex,1,aaae146c-17af-45fb-b9fb-165ca527fc03,38
Whimsicott,エルフーン,1,14496d8f-d11f-4779-bc03-b5a0e25a8a4b,63
Whimsicott ex,エルフーンex,1,02eba1f1-ab17-434f-b54f-3213cbb54ca3,5
Whimsicott V,エルフーンV,1,012f4320-fb6b-4541-b502-a185ca139451,49
Whimsicott VSTAR,エルフーンVSTAR,1,012f4320-fb6b-4541-b502-a185ca139451,50
Whimsicott-GX,エルフーンGX,1,94db240f-1949-4c1e-9b92-12425aa31573,66
Whirlipede,ホイーガ,1,a8568729-9fae-4f33-bea1-c887bbc3f41a,23
Whiscash,ナマズン,1,0380eb72-bbcd-401c-ba09-fec23007efa7,22
Whismur,ゴニョニョ,1,02909cf1-28d7-484f-bede-01b7da714ab6,71
White Kyurem,ホワイトキュレム,1,30503cd2-8ced-45f5-9b2f-acd3ee55c09a,35
White Kyurem-EX,ホワイトキュレムEX,1,eb0a6865-84ff-4f85-b031-54c9d4e4c14d,85
White Kyurem-GX,ホワイトキュレムGX,1,80f62c95-9f01-4569-b25d-11f781e01a82,35
Whitney,アカネ,1,ac71e58e-df22-4e89-89a6-7e939bd6632a,87
Wicke,ビッケ,1,ea641579-b748-4519-80bf-909f23f821ca,50
Wigglytuff,プクリン,1,b86a7ec9-e8f7-4f8c-b4e4-757e2f1d54f6,11
